,phrase,label,sentiment,subjectivity,language,count
G20 ,G20 ,ORG,-0.02222222222222224,0.06388888888888888,fr,2
IA Grok,IA Grok,ORG,-0.2717857142857143,0.165,fr,2
Rockstar Games,Rockstar Games,ORG,0.19119999999999998,0.07499999999999998,fr,2
EDITO,EDITO,ORG,0.24770833333333334,0.09999999999999999,fr,2
Convention européenne des droits de l’homme,Convention européenne des droits de l’homme,ORG,0.1265340909090909,0.034374999999999996,fr,2
Sécurité sociale mardi 9 décembre,Sécurité sociale mardi 9 décembre,ORG,0.15125,0.07812500000000001,fr,2
Commission,Commission,ORG,0.048636363636363644,0.10625,fr,2
Plan de paix,Plan de paix,ORG,0.027999999999999997,0.05,fr,2
Nouvelle Revue Politique,Nouvelle Revue Politique,ORG,0.23888888888888887,0.08055555555555555,fr,2
Banijay,Banijay,ORG,0.2,0.0,fr,2
Banque de Suède,Banque de Suède,ORG,-0.0016666666666666635,0.075,fr,2
The New York Times,The New York Times,ORG,0.11785714285714285,0.10571428571428573,fr,2
4V,4V,ORG,-0.028571428571428574,0.014285714285714287,fr,2
les Verts,les Verts,ORG,0.03937499999999999,0.025,fr,2
ministre français du Travail et des Solidarités,ministre français du Travail et des Solidarités,ORG,0.2,0.0,fr,2
Sécurité sociale pour 2026,Sécurité sociale pour 2026,ORG,0.09027777777777778,0.0875,fr,2
BRENDAN SMIALOWSKI,BRENDAN SMIALOWSKI,ORG,0.10442424242424246,0.11681818181818181,fr,2
Agence France,Agence France,ORG,0.10916666666666666,0.07083333333333333,fr,2
Parti socialise,Parti socialise,ORG,0.00625,0.018750000000000003,fr,2
Libération»,Libération»,ORG,-0.015000000000000006,0.0,fr,2
The post,The post,ORG,0.15083333333333335,0.16666666666666666,fr,2
FAITS,FAITS,ORG,0.025624999999999988,0.04375,fr,2
Parti socialiste ,Parti socialiste ,ORG,-0.006111111111111112,0.061111111111111116,fr,2
APL,APL,ORG,-0.048571428571428564,0.09642857142857143,fr,2
France Info,France Info,ORG,0.03785714285714286,0.09285714285714287,fr,2
Régie autonome des transports parisiens,Régie autonome des transports parisiens,ORG,0.05611111111111111,0.07222222222222223,fr,2
Election,Election,ORG,0.10200000000000001,0.1,fr,2
Independance Day,Independance Day,ORG,0.21999999999999997,0.13749999999999998,fr,2
ministre de la Santé,ministre de la Santé,ORG,-0.011428571428571425,0.15714285714285717,fr,2
MoDem,MoDem,ORG,0.08517857142857144,0.025,fr,2
Premier ministre socialiste,Premier ministre socialiste,ORG,0.02555555555555555,0.10486111111111113,fr,2
Républicain,Républicain,ORG,0.08875,0.05714285714285715,fr,2
Socialiste,Socialiste,ORG,0.0012499999999999994,0.05625,fr,2
Figaro,Figaro,ORG,0.10888888888888888,0.07083333333333335,fr,2
Ku Klux Klan,Ku Klux Klan,ORG,0.029999999999999995,0.04583333333333333,fr,2
Lecornu,Lecornu,ORG,0.104375,0.10937499999999999,fr,2
Union » européenne,Union » européenne,ORG,0.03727272727272728,0.0,fr,1
NVIDIA,NVIDIA,ORG,0.10125,0.0,fr,1
Ecologistes,Ecologistes,ORG,0.11,0.0,fr,1
Suicide Squad,Suicide Squad,ORG,0.03700000000000002,0.0,fr,1
Major League Soccer,Major League Soccer,ORG,0.19,0.0,fr,1
América,América,ORG,0.06333333333333334,0.0,fr,1
Parlement européen,Parlement européen,ORG,-0.016666666666666666,0.0,fr,1
Horizons,Horizons,ORG,-0.007692307692307693,0.0,fr,1
Rail Logistics Europe,Rail Logistics Europe,ORG,0.21714285714285714,0.0,fr,1
Assemblée sans majorité,Assemblée sans majorité,ORG,0.14666666666666667,0.0,fr,1
Centre Nobel de la paix,Centre Nobel de la paix,ORG,0.4,0.0,fr,1
Keolis,Keolis,ORG,0.21714285714285714,0.0,fr,1
ARIEL,ARIEL,ORG,0.2357142857142857,0.0,fr,1
public SNCF,public SNCF,ORG,0.14,0.0,fr,1
Fast and Furious,Fast and Furious,ORG,0.0,0.0,fr,1
Ministre,Ministre,ORG,0.24750000000000003,0.0,fr,1
R,R,ORG,0.18285714285714286,0.0,fr,1
Be Happy,Be Happy,ORG,0.075,0.0,fr,1
LEONHARD FOEGER,LEONHARD FOEGER,ORG,0.17,0.0,fr,1
Branson,Branson,ORG,0.04,0.0,fr,1
Larrivée,Larrivée,ORG,0.05299999999999998,0.0,fr,1
ADRIENNE,ADRIENNE,ORG,0.2933333333333334,0.0,fr,1
SNCFa,SNCFa,ORG,0.2933333333333334,0.0,fr,1
AP/,AP/,ORG,0.172,0.0,fr,1
"internationale""Elle","internationale""Elle",ORG,0.215,0.0,fr,1
Franqui Francisco Flores de Freitas,Franqui Francisco Flores de Freitas,ORG,0.1042857142857143,0.0,fr,1
US Navy,US Navy,ORG,-0.031999999999999994,0.0,fr,1
Etat Emmanuel Macron,Etat Emmanuel Macron,ORG,0.25166666666666665,0.0,fr,1
Lun,Lun,ORG,-0.008333333333333331,0.0,fr,1
Assemblee nationale,Assemblee nationale,ORG,0.04399999999999999,0.0,fr,1
Parlement norvégien jeudi,Parlement norvégien jeudi,ORG,0.1366666666666667,0.0,fr,1
RUSTE,RUSTE,ORG,0.08000000000000002,0.0,fr,1
FEDERICO,FEDERICO,ORG,-0.08833333333333333,0.0,fr,1
Garde nationale bolivarienne,Garde nationale bolivarienne,ORG,-0.08833333333333333,0.0,fr,1
Finances de l’Assemblée,Finances de l’Assemblée,ORG,0.0,0.0,fr,1
CUBILLOS,CUBILLOS,ORG,0.184,0.0,fr,1
Affaires étrangères,Affaires étrangères,ORG,0.23333333333333336,0.0,fr,1
ministère de l'Europe,ministère de l'Europe,ORG,0.23333333333333336,0.0,fr,1
Otan,Otan,ORG,-0.04,0.0,fr,1
Institut Nobel norvégien,Institut Nobel norvégien,ORG,0.2,0.0,fr,1
Sécurité sociale adopté,Sécurité sociale adopté,ORG,0.12666666666666668,0.0,fr,1
Fayard,Fayard,ORG,0.04249999999999999,0.0,fr,1
Air Force One,Air Force One,ORG,0.10444444444444442,0.0,fr,1
MLS !,MLS !,ORG,0.048958333333333326,0.0,fr,1
L’Union européenne,L’Union européenne,ORG,-0.03222222222222223,0.0,fr,1
Ve République,Ve République,ORG,0.060000000000000005,0.0,fr,1
Obvious].,Obvious].,ORG,-0.1,0.0,fr,1
"AFP
Trois jours","AFP
Trois jours",ORG,0.18833333333333332,0.0,fr,1
Jeunesse Sportive de Kabylie,Jeunesse Sportive de Kabylie,ORG,0.03363636363636364,0.0,fr,1
Report,Report,ORG,0.155,0.0,fr,1
Reporters Sans Frontières,Reporters Sans Frontières,ORG,0.155,0.0,fr,1
Kre,Kre,ORG,0.002999999999999997,0.0,fr,1
ministère de la Guerre,ministère de la Guerre,ORG,0.045,0.0,fr,1
L'Express,L'Express,ORG,0.10600000000000001,0.0,fr,1
ministère de la sécurité In,ministère de la sécurité In,ORG,0.060000000000000005,0.0,fr,1
L’Assemblée,L’Assemblée,ORG,0.005714285714285713,0.0,fr,1
ministre de la,ministre de la,ORG,0.01,0.0,fr,1
ministre de la Défense Pete Hegseth,ministre de la Défense Pete Hegseth,ORG,0.015,0.0,fr,1
le Figaro,le Figaro,ORG,0.06666666666666667,0.0,fr,1
Rus,Rus,ORG,0.047499999999999994,0.0,fr,1
OPEP,OPEP,ORG,0.01428571428571428,0.0,fr,1
Puigdemont,Puigdemont,ORG,0.010000000000000002,0.0,fr,1
New York C,New York C,ORG,-0.16666666666666666,0.0,fr,1
Reporters sans,Reporters sans,ORG,-0.15,0.0,fr,1
"Messi""Il","Messi""Il",ORG,0.0037500000000000033,0.0,fr,1
Union,Union,ORG,0.0037500000000000033,0.0,fr,1
Parti japonais,Parti japonais,ORG,0.192,0.0,fr,1
Luftwaffe,Luftwaffe,ORG,0.16300000000000003,0.0,fr,1
» Emmanuel Macron,» Emmanuel Macron,ORG,0.23,0.0,fr,1
Vladi,Vladi,ORG,0.32000000000000006,0.0,fr,1
Parti travailliste britannique,Parti travailliste britannique,ORG,0.06294117647058824,0.0,fr,1
Business First,Business First,ORG,0.04200000000000001,0.0,fr,1
"britannique""La","britannique""La",ORG,0.20500000000000004,0.0,fr,1
Premier ministre socialiste espagnol,Premier ministre socialiste espagnol,ORG,0.145,0.0,fr,1
ANNABELLE,ANNABELLE,ORG,0.061666666666666675,0.0,fr,1
PP,PP,ORG,0.145,0.0,fr,1
MLS Cup 2025,MLS Cup 2025,ORG,0.10499999999999998,0.0,fr,1
Institut Montaigne,Institut Montaigne,ORG,0.1335,0.0,fr,1
McDon,McDon,ORG,0.06294117647058824,0.0,fr,1
UK,UK,ORG,0.06294117647058824,0.0,fr,1
Reform,Reform,ORG,0.06294117647058824,0.0,fr,1
Observatoire du Brexit,Observatoire du Brexit,ORG,0.06294117647058824,0.0,fr,1
Sécurité sociale qui cont,Sécurité sociale qui cont,ORG,0.007000000000000006,0.0,fr,1
Si la justice,Si la justice,ORG,0.07692307692307691,0.0,fr,1
FLN,FLN,ORG,0.07692307692307691,0.0,fr,1
ministère de la Défense,ministère de la Défense,ORG,0.352,0.0,fr,1
Horizons à l'Assemblée,Horizons à l'Assemblée,ORG,0.1511111111111111,0.0,fr,1
Têtes Plongeantes,Têtes Plongeantes,ORG,-0.11499999999999999,0.0,fr,1
REUT,REUT,ORG,0.078,0.0,fr,1
The Atlantic,The Atlantic,ORG,-0.01799999999999999,0.0,fr,1
POLICE,POLICE,ORG,0.0,0.0,fr,1
inc,inc,ORG,-0.07,0.0,fr,1
Ligue de football professionnel,Ligue de football professionnel,ORG,0.12400000000000003,0.0,fr,1
ministre de la Culture Rachida Dati,ministre de la Culture Rachida Dati,ORG,-0.05000000000000001,0.0,fr,1
police de Los,police de Los,ORG,0.08,0.0,fr,1
BNP,BNP,ORG,0.10571428571428572,0.0,fr,1
The Times,The Times,ORG,-0.012999999999999994,0.0,fr,1
Canal+,Canal+,ORG,0.045,0.0,fr,1
ministre de l'Agriculture Annie,ministre de l'Agriculture Annie,ORG,0.10333333333333333,0.0,fr,1
ministre de l'Agriculture Annie Genevard,ministre de l'Agriculture Annie Genevard,ORG,0.10333333333333333,0.0,fr,1
Agence Radio France,Agence Radio France,ORG,0.128,0.0,fr,1
